LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,same,static,True,100.0,6.934631955091729,97,142.03080418399986,1.464235094680411,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.826143341649825,43,55.04222114000004,1.2800516544186056,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.95,53,89.14349210899672,1.681952681301825,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.94251141997459,44,55.64662948200203,1.2646961245909552,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.931806093721735,61,78.77878837499884,1.2914555471311284,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.912779034555352,53,81.22244722899995,1.5324990043207538,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.922679345631456,120,178.07121180099784,1.4839267650083154,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.950000000000001,122,171.030782343998,1.4018916585573606,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.9499999999999975,52,82.27292986000248,1.5821717280769707,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.8627599005317546,36,49.94420983599775,1.3873391621110487,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.944122535820269,51,79.18836690700118,1.5527130766078663,trial_14
